ID,score,area,gender,age,using_time,balance,usage,card,Active,salary,Purchase
631,589,Taipei,,61,,0,1,1,,,1
632,,Taichung,Female,54,6,,1,1,,57553.98,1
633,,Tainan,Female,33,10,75592.43,,1,0,62674.42,0
635,850,Taipei,Male,31,6,67996.23,2,0,0,50129.87,1
636,696,,,51,,0,,,0,,0
637,660,,Female,33,,,2,,0,117834.91,0
639,744,Taipei,,43,10,147832.15,1,0,1,,0
640,785,Taipei,,36,4,135438.4,,0,0,190627.01,0
642,706,Taipei,Female,29,5,112564.62,1,1,0,42334.38,0
643,583,Taipei,Female,27,1,125406.58,1,1,1,110784.42,0
644,660,,Female,,5,,1,1,,173683,1
645,819,Taipei,Female,39,9,133102.92,1,,0,27046.46,1
646,673,Taipei,,34,8,,,,0,20598.59,1
647,,Taipei,,30,3,0,2,1,1,,0
648,578,Taipei,Male,,,82259.29,,1,0,8996.97,0
649,,Taipei,,36,4,0,2,1,0,64420.5,0
650,,,Male,38,6,0,2,1,1,,0
651,,,Female,49,4,,,,1,196335.48,0
652,720,,Male,52,7,,1,1,1,14781.12,0
653,668,,Male,42,3,150461.07,,1,0,,0
654,,Taichung,Male,48,4,133994.52,,,1,19287.06,1
655,729,Tainan,Male,,8,,,1,1,9567.39,0
656,,Taichung,Male,25,8,,,,1,,0
658,601,,Female,54,,131039.97,2,1,1,199661.5,0
659,,Taipei,,64,9,113829.45,1,1,1,,0
660,751,Taipei,,,6,,2,,0,,0
662,,Tainan,Male,,8,116326.07,1,1,,,0
663,678,Taipei,Male,31,2,0,2,1,1,58803.28,0
667,559,Taipei,Female,,3,127070.73,,0,1,,0
670,,,Female,42,5,176099.13,,1,1,,0
671,,Taichung,,48,3,,2,0,0,30020.09,0
672,,Taipei,Male,42,9,0,2,0,1,58137.42,0
673,642,Taipei,Male,,0,,1,0,,47472.68,0
674,640,Tainan,,32,6,118879.35,,1,1,19131.71,0
675,529,Tainan,Male,,5,,2,1,1,187288.5,0
677,593,Tainan,Female,,4,88736.44,,1,0,,0
679,788,,,,1,0,,1,,41610.62,0
680,684,,Female,,,,2,1,0,44255.65,0
681,482,Taipei,Male,,,97318.25,1,,1,,0
682,591,,Male,,5,,,0,1,137254.55,0
683,,Taichung,Female,41,,133432.59,,0,1,151303.48,0
684,749,Taichung,,40,8,141782.57,2,0,,86333.63,0
685,583,Taipei,Male,,,,1,0,0,,0
686,661,,Male,,2,,1,0,0,,1
687,,Taipei,Female,,2,112212.14,2,,1,181600.72,0
688,769,Taichung,Female,45,5,126674.81,1,,0,124118.71,1
689,625,,Female,51,7,,1,1,0,,1
690,,Taipei,Female,36,,66392.64,1,1,0,31106.67,0
691,,,Male,,1,122552.34,2,,,67611.36,0
692,767,Taipei,,,1,76408.85,2,1,0,77837.63,0
693,,Taichung,Male,,8,145071.24,,0,0,,0
694,589,Taipei,Male,34,6,0,2,,1,177896.92,0
695,,Taipei,,45,,109730.22,1,,,123882.73,0
697,445,Tainan,Male,62,1,,,1,1,76569.64,1
698,543,,Female,,,106138.33,2,1,,120657.32,1
700,742,Taichung,Male,33,0,,1,1,1,107667.91,0
701,750,Taipei,Female,,5,,,,0,,0
702,,Taipei,Male,,7,95128.86,1,0,0,19799.26,0
703,,,Female,,2,126615.94,2,,1,,0
704,,Tainan,Male,,,,2,0,1,71709.12,0
706,750,,Male,40,,168286.81,,1,0,20451.99,1
708,620,,,,4,,2,1,,6232.31,0
709,580,Taipei,,,8,,2,,,10357.03,0
712,634,Taichung,,35,6,116269.01,,1,0,129964.94,0
713,,Tainan,,38,1,,1,1,,,0
715,650,,Female,25,3,,3,1,0,16649.31,1
716,786,,Male,,,0,,,0,,0
717,,Taichung,,37,4,,,0,,182038.6,0
718,,,,42,,0,2,0,,24210.56,0
719,474,Taipei,,,10,0,2,0,0,172175.9,0
721,672,Tainan,,56,2,209767.31,,1,1,150694.42,1
722,459,,Female,42,6,129634.25,2,1,1,177683.02,1
724,,Taipei,,38,2,169824.46,1,1,,169291.7,0
725,694,Taipei,Male,,3,97530.25,1,1,1,117140.41,0
726,787,Taipei,Female,42,10,145988.65,2,1,1,79510.37,0
727,,Taipei,Male,37,,0,2,0,,77108.66,0
728,711,Taipei,Female,,7,,3,,1,,0
729,673,Taipei,Female,,,137494.28,,1,,81753.92,0
730,499,Taipei,Female,57,1,,,0,,,1
731,591,Taipei,,24,6,,1,1,1,,0
732,769,Taipei,,25,,,2,0,,,0
733,657,,,,,125167.02,1,0,,98820.39,0
735,545,,Female,60,,128981.07,1,0,1,176924.21,1
736,497,Taipei,Male,,6,,1,1,1,,0
737,816,Tainan,Male,67,6,151858.98,1,,,72814.31,0
738,,Taipei,Male,,2,114628.4,,,,168290.06,0
740,692,,,28,,95059.02,,1,,,0
741,618,,Female,,7,128736.39,,0,1,37147.61,0
742,546,Taipei,Male,24,8,156325.38,1,1,1,125381.02,0
743,635,Taipei,Male,29,7,,1,1,1,149853.89,0
744,,Taipei,Female,49,2,88915.37,3,0,,161435.02,1
745,650,Taipei,Male,,8,0,2,1,,,0
747,,,Male,18,2,160980.03,1,0,0,,0
749,,Tainan,,,,62276.99,,1,1,,0
751,649,Taipei,Male,41,0,0,,0,1,,0
753,490,Taipei,Female,35,7,107749.03,1,1,,3937.37,0
754,815,,Male,37,2,,2,1,0,2383.59,0
755,838,,Female,39,5,166733.92,,1,0,,0
756,803,Taipei,Male,31,9,157120.86,,1,0,141300.53,0
757,664,Taichung,,36,2,,2,1,,78140.75,0
759,633,Taipei,Female,,9,156091.97,1,1,,72008.61,0
760,664,Taipei,Male,,5,98668.18,1,1,,,0
761,600,Taipei,,43,5,,,,,194764.83,0
763,663,Taichung,Female,36,6,77253.5,1,0,,35817.97,1
765,,Taichung,,43,2,140080.32,3,,1,157908.19,1
766,,Tainan,Female,27,,135277.96,,1,0,,0
767,700,Taipei,Female,82,,0,2,,1,,0
768,720,Taichung,Male,60,,115920.62,2,0,0,157552.08,1
769,684,Tainan,,41,2,,2,0,,,0
771,742,Taichung,Female,36,2,129748.54,2,,0,,1
772,717,Taipei,Male,,4,129722.57,1,,0,41176.6,0
773,589,,,32,2,,2,0,1,,0
774,767,Taipei,Male,36,3,139180.2,1,,0,123880.19,0
775,,,,49,6,113599.74,,1,0,158887.09,1
777,622,Taichung,Female,,,116922.25,1,,0,120415.61,1
779,754,Taipei,Male,28,,0,2,1,1,,0
781,639,Taipei,Male,,8,0,2,1,0,,0
782,774,Taipei,,28,1,,2,,1,68759.57,0
783,,Taipei,Male,41,,,2,0,,,0
784,571,Taipei,,35,,0,2,0,0,84569.13,0
785,747,Taichung,Male,58,7,116313.57,1,1,1,190696.35,1
786,792,Tainan,,36,,,1,,,67468.67,0
787,,Taipei,,26,1,0,,,1,104435.94,0
788,714,Taichung,Male,,,,,0,1,,0
789,562,Tainan,Female,35,0,0,,1,0,,0
790,704,,Male,48,8,,1,1,1,173498.45,0
791,698,Taipei,Male,36,2,82275.35,2,1,1,,0
792,611,Taipei,Male,,3,0,2,1,,142917.54,0
793,850,Taichung,Female,,6,111962.99,1,1,0,111755.8,0
794,743,Taichung,,34,1,131736.88,1,1,1,,0
795,654,Taipei,Male,29,1,0,1,1,0,180345.44,0
796,761,Taichung,Male,,8,,,,,,0
797,702,,Female,46,,98444.19,,0,1,109563.28,0
799,683,Taipei,,35,,187530.66,,,1,37976.36,0
800,601,Taichung,Female,42,,133636.16,1,0,1,103315.74,0
801,,Taipei,Male,52,7,0,2,1,,173952.5,0
802,671,Taichung,Female,,,84745.03,,0,1,34673.98,0
803,,,Female,31,,120599.38,2,1,,46163.44,0
805,,Taipei,Male,39,,,,0,1,151738.54,0
806,790,Tainan,,46,9,0,1,0,0,14679.81,1
807,793,Taipei,Female,33,0,0,1,,,175544.02,0
808,628,Taipei,,69,5,0,2,1,,181964.6,0
809,,,Male,53,,,1,1,1,,0
811,,,Female,35,10,0,,,0,180439.75,0
812,681,,Male,,7,134714.7,2,0,1,,0
813,516,,Female,33,3,0,2,1,1,58685.59,0
815,700,Taipei,Female,26,2,0,2,0,0,,0
816,745,,Male,,5,157993.15,2,1,,146041.45,0
817,,Taipei,Male,29,8,0,2,,0,,0
818,,Taichung,Female,,,123331.36,,0,,103516.08,1
819,497,,Male,27,9,75263.16,1,,1,164825.04,0
820,720,Taipei,Female,43,6,137824.03,2,1,,172557.77,0
821,659,Taichung,Male,,4,132578.92,2,1,0,84320.94,0
822,841,,Female,,,,1,,0,,0
823,642,Tainan,,34,8,0,,1,0,72085.1,0
824,732,Tainan,Female,,9,137453.43,1,0,1,110932.24,1
825,600,Tainan,Male,36,,0,,1,,143635.36,0
826,464,Taichung,Male,33,8,164284.72,2,1,1,3710.34,0
829,630,Taichung,Female,,2,,2,1,,131167.98,0
831,684,,Female,34,,0,2,1,1,,0
832,,Tainan,Female,,5,,1,0,,157003.99,0
833,732,,Female,29,,154333.82,,1,,138527.56,0
834,634,,Male,37,,,2,,1,167032.49,0
835,633,Taipei,,30,,0,2,0,,41642.29,0
838,,Taichung,,56,,111642.08,1,1,,80553.87,0
839,,Tainan,Female,48,3,,,0,1,30730.95,1
840,507,Taipei,Male,36,4,83543.37,1,0,,140134.43,0
841,732,Taichung,Male,50,6,145338.76,1,0,0,91936.1,1
844,773,,Female,,,0,1,,,28266.9,1
845,640,,Male,44,,,1,,0,92381.01,0
846,505,Taipei,Male,49,7,80001.23,,0,0,135180.11,0
848,468,Taipei,,42,,0,2,1,,,0
851,646,,Male,46,1,170826.55,,1,,45041.32,0
852,667,,Female,48,,97133.92,2,,,113316.77,1
853,511,Taichung,Female,,,153895.65,1,1,,,0
854,653,,,43,6,0,,1,1,7330.59,0
856,,Tainan,Male,32,4,0,2,,,167848.02,0
859,456,Tainan,,,,147506.25,1,1,1,,0
860,598,Taipei,Male,64,1,0,2,,0,,1
861,667,,Male,43,8,190227.46,,,0,97508.04,1
864,,Taipei,,53,6,,,0,1,97614.87,0
866,678,Taichung,Female,25,10,76968.12,2,0,1,131501.72,0
868,636,,Female,48,1,170833.46,1,1,0,110510.28,1
869,603,Taichung,,44,6,,2,1,0,108488.33,1
870,435,Taipei,Male,,4,0,1,1,1,,0
871,535,Taipei,,40,,0,,,1,,0
873,,,,35,2,163943.89,,1,1,15068.18,0
875,645,Taipei,Female,38,5,101430.3,2,,1,4400.32,0
876,501,Taipei,,39,,,1,0,0,182025.95,0
877,502,Taichung,Female,,,173340.83,,,1,,0
879,574,Taipei,Female,33,3,134348.57,1,1,0,63163.99,0
880,518,Taipei,Female,45,9,105525.65,2,,,73418.29,0
881,,Taipei,Female,60,6,0,1,1,,17978.68,1
882,679,Taipei,,,4,0,3,1,0,115136.51,1
883,565,Taipei,Male,36,6,,1,1,0,149575.59,0
884,643,,Female,45,4,45144.43,,1,,,1
885,515,Taipei,,65,7,92113.61,1,,1,142548.33,0
886,521,,,25,,0,2,1,1,157878.67,0
887,739,Tainan,,38,0,128366.44,1,1,0,,0
888,585,Taipei,Male,42,2,,2,1,1,18657.77,0
889,733,Taichung,Male,,,,,,1,,0
890,542,Taipei,,43,,145618.37,,0,1,10350.74,0
891,,Tainan,Male,,8,141541.25,1,,0,66013.27,0
892,435,,Male,,2,57017.06,2,1,1,5907.11,0
894,,Taipei,Female,51,3,0,3,1,1,77294.56,1
895,728,,Female,35,,125884.95,2,1,0,,1
896,,Taichung,Male,32,5,61825.5,1,,,,0
897,718,Taipei,Male,,8,0,2,1,0,94820.85,0
898,621,Taipei,Female,40,,,1,,0,155155.25,0
899,523,Taipei,,40,2,,1,1,0,128702.1,1
900,657,Taichung,Male,25,,171770.55,1,1,,,0
901,727,,Male,40,1,93051.64,2,1,,,1
902,643,Taipei,,36,7,,2,0,1,84294.82,0
903,,,Female,48,,90612.34,1,1,1,149139.13,0
904,568,Taipei,,,5,145105.64,,,0,185489.11,0
905,599,Taipei,Male,58,4,0,,,0,176407.15,1
907,,Taipei,Male,,6,174912.72,,,1,,0
908,516,Taipei,Female,46,1,104947.72,1,,0,115789.25,1
909,685,Tainan,Male,31,10,135213.71,,1,1,,0
910,806,,,,7,,2,1,0,,0
911,,Taipei,Male,36,6,116229.85,,1,1,79633.38,0
912,648,,,53,6,111201.41,1,1,,,0
913,,,Female,,4,,1,1,0,94739.2,0
916,596,Taipei,Male,47,6,0,1,,0,74835.65,0
917,475,,Male,39,6,0,1,,,56999.9,1
918,646,Taipei,Female,45,3,47134.75,1,,1,,0
920,,,Male,45,9,0,2,1,,26752.56,0
921,,Taipei,,44,5,0,,0,,9200.54,0
922,609,Tainan,Male,61,,,,1,0,22447.85,1
923,555,Taipei,,,5,0,3,1,0,189122.89,1
925,785,,,34,9,70302.48,,,,,0
926,714,Taichung,,36,1,,2,1,1,447.73,0
927,,Tainan,,,3,,1,1,1,,0
928,639,Taichung,,38,5,130170.82,,1,1,,0
930,764,Taipei,Female,24,7,106234.02,,0,,115676.38,0
931,661,Tainan,,,6,132628.98,1,,0,38812.67,0
932,,,Male,,9,103522.75,2,1,1,34338.21,0
933,708,Taichung,Female,42,,192390.52,2,1,0,,0
934,512,Tainan,,36,,0,1,0,1,135482.26,1
935,592,Tainan,Male,37,9,0,3,,1,10656.89,0
936,619,Taipei,,38,3,0,2,,,116467.35,0
937,775,,Male,,8,109922.61,1,1,,,1
939,,Taipei,Female,37,4,,1,1,,,0
940,724,Taipei,Female,37,,68598.56,1,,,157862.82,0
941,,Tainan,,35,,106518.52,1,,1,127951.81,0
942,,Taipei,Female,31,8,0,2,0,0,191074.11,0
943,,Taipei,,46,6,,,,0,,1
944,,Taichung,Female,29,8,,1,1,0,133457.52,0
945,745,Taipei,,36,8,67226.37,,,,130789.6,0
946,697,Tainan,Female,,5,82931.85,2,,1,128373.88,0
948,715,,Female,38,5,118590.41,1,1,1,5684.17,1
950,684,Taipei,Female,,3,73309.38,1,0,,21228.34,1
951,635,Taipei,,,8,130796.33,,1,1,43250.3,0
952,789,Taichung,Male,33,,151607.56,1,1,,4389.4,0
953,571,Taichung,Female,66,,111577.01,,,1,,0
954,694,Tainan,Male,39,0,107042.74,1,1,,102284.2,0
955,,,,,2,,2,,1,156774.94,1
956,706,,Female,,4,129605.99,1,0,0,69865.49,0
957,,Tainan,Female,43,0,0,2,,1,,0
958,771,Tainan,Female,67,,0,2,,1,,0
959,531,Tainan,Male,27,,132576.25,,0,0,7222.92,0
962,,Tainan,Male,35,4,,1,,,,0
963,,Tainan,Male,,7,,1,1,1,39768.59,0
964,529,Tainan,,63,4,96134.11,3,,0,108732.96,1
965,683,,,,4,,1,1,,,1
966,,Taipei,Female,42,5,124626.07,,,1,78004.5,0
967,563,,,34,,,1,,1,152417.79,0
968,637,Tainan,Female,,,0,2,,0,26057.08,0
969,544,Taipei,,,3,84496.71,,,0,,0
970,649,,Male,70,9,116854.71,,0,,107125.79,0
972,,,,25,3,0,2,1,,,0
973,635,,Male,43,5,78992.75,,0,0,153265.31,0
974,,,Female,38,7,97257.41,2,0,1,179883.04,0
975,730,,Male,,5,122453.37,2,1,0,,0
977,586,Taipei,Female,43,8,132558.26,1,,0,,1
979,652,,Female,48,,133297.24,1,1,0,,0
980,,Taipei,,46,7,0,2,,0,130590.35,0
981,,Taipei,Male,,,197041.8,,0,0,151912.49,0
982,,Taichung,,44,0,,,0,0,151083.8,0
983,,Taipei,Male,32,,,2,,1,777.37,0
986,551,Taichung,,,9,82293.82,2,1,1,91565.25,0
987,566,Taipei,,36,1,142120.91,1,,0,,0
988,569,Tainan,Male,,0,,1,1,0,102299.81,1
989,,Tainan,Male,31,7,149620.88,2,1,1,104533.51,0
990,722,Taipei,,,3,,1,1,0,140765.57,1
991,,,Male,37,5,,2,,,66214.13,0
992,615,Taipei,,35,2,97440.02,2,1,1,139816.1,0
993,752,,,42,3,,2,,1,,0
994,,Tainan,Female,28,7,95357.49,1,,0,102297.15,0
995,838,Tainan,Male,43,,,,,0,145765.83,0
996,610,Tainan,Male,29,9,0,3,,1,,0
997,,Tainan,Male,44,,0,2,0,1,78439.73,0
998,587,Tainan,Male,,7,121286.27,1,,,6776.92,0
999,811,Taichung,Female,,,,2,1,1,9903.42,0
1000,759,,Female,38,1,104091.29,,,0,91561.91,0
1001,648,Taichung,,42,8,121980.56,2,,0,4027.02,0
1004,,,Female,,3,175159.9,2,0,0,67124.48,1
1007,561,Tainan,,,6,0,2,1,0,45261.47,0
1008,,,,,7,99824.45,,,,36721.4,0
1009,,,Male,45,6,,,1,0,130009.85,1
1011,,Taipei,Male,40,10,0,1,1,,127847.25,1
1013,548,,Female,,4,,,0,1,48673.18,0
1014,,Tainan,Male,24,,0,2,1,1,,0
1015,496,Tainan,Female,43,3,0,,0,,199505.53,0
1017,541,Taichung,Male,40,7,,,1,0,,0
1018,778,Taichung,,,7,139706.31,1,1,,63337.19,0
1020,633,Taipei,Male,,1,,1,1,0,48606.71,0
1021,625,,,,6,173434.9,1,1,,165580.93,1
1022,,,,32,,,,1,1,194010.12,0
1023,547,Taipei,Female,,1,179380.74,2,0,,69263.1,0
1026,582,Taipei,,32,4,0,2,,0,,0
1027,,Taipei,,33,6,0,,,,184230.23,0
1029,828,Tainan,,,9,,,1,1,,0
1031,730,Taipei,,39,1,,1,0,0,145679.6,0
1032,631,Taipei,Female,22,3,,2,0,0,30781.77,0
1033,,,Male,,4,0,2,0,,,0
1034,,Taipei,,29,,130131.08,2,,,,0
1035,,Taipei,Male,,3,0,2,,1,176276.1,0
1036,678,,Male,,0,0,1,,0,,0
1037,521,Taipei,Male,30,2,107316.09,1,1,0,64299.82,0
1038,,Taipei,Female,24,1,,2,1,1,180969.55,0
1039,523,Taipei,,,1,83181.29,1,1,1,,0
1040,714,Taipei,Female,,3,0,,1,1,,0
1042,722,,Male,,5,0,,1,,166376.54,0
1043,630,,Female,39,7,,1,,0,140881.2,1
1044,,Taipei,Male,,1,0,2,1,,4460.2,0
1045,670,Taipei,Female,38,4,,2,,1,110472.12,0
1046,588,Tainan,Male,,6,121132.26,,1,0,86460.28,0
1047,807,,,,1,,1,1,0,16500.66,1
1048,,Taipei,Female,48,4,,1,1,0,114020.06,1
1049,812,Taichung,,,5,54817.55,,1,0,131660.31,0
1050,631,Taichung,Male,40,,,,1,,52449.62,1
1051,682,Taipei,,30,,0,,0,1,161465.31,0
1052,625,,Female,49,,,1,,,,0
1053,,,Male,38,3,98205.77,1,,0,,0
1054,600,,Female,50,,,1,1,1,,0
1056,545,Tainan,,74,,0,2,1,1,161326.73,0
1057,675,Tainan,Male,,,0,2,,0,,0
1058,,,Female,47,1,122949.14,,0,0,180251.68,1
1059,,Taichung,,33,,,2,0,0,,0
1061,490,,Female,48,,155413.06,,1,0,,0
1062,,Tainan,Female,,4,0,,1,1,136390.88,0
1063,613,Taichung,,38,9,67111.65,1,1,0,,1
1064,812,Taipei,Male,34,5,103818.43,1,1,1,166038.27,0
1065,,Taipei,Female,20,,,,,1,140385.33,0
1068,650,Taichung,Male,26,4,214346.96,2,,0,128815.33,0
1070,844,Taipei,,40,7,,1,1,,31904.31,1
1071,686,Taichung,Female,47,5,170935.94,,,,,1
1072,695,Taichung,Male,52,8,103023.26,1,,1,22485.64,0
1073,624,Tainan,Female,,,0,,0,,196668.51,0
1074,503,,,37,,0,2,0,0,136506.86,0
1075,535,Taipei,Female,31,7,,2,1,1,36278.89,0
1076,743,Taichung,Female,,6,140348.56,2,,1,,0
1077,702,,Male,,,0,2,1,0,99654.13,0
1078,,Taipei,Male,29,3,145512.84,,,0,20207.02,0
1079,677,,Female,41,,146720.98,,,,4195.84,0
1080,664,Taipei,Male,32,10,107209.73,1,,1,112340.2,0
1081,,Taichung,,38,7,130933.74,1,0,1,2035.94,0
1082,461,Tainan,Female,35,8,0,1,1,0,132295.95,0
1083,,,Male,36,0,89772.3,1,1,,177383.68,1
1084,678,Taipei,Female,32,,,2,,0,90284.47,0
1085,796,Taipei,Male,24,8,0,2,1,0,,0
1086,803,Taipei,Male,42,,0,,,,196466.83,1
1087,712,,Male,36,,100749.5,3,0,,,1
1088,498,Taipei,,31,,,,,,13892.57,0
1089,850,Tainan,,22,2,0,,,,9684.52,0
1090,628,Taipei,Female,,3,123981.31,2,,1,40546.15,0
1091,539,Taichung,,34,4,91622.42,1,1,1,,0
1093,715,Taipei,,41,4,94267.9,,0,,,1
1094,651,Taipei,,40,,0,,,1,,0
1095,813,,Male,34,,0,2,,0,,0
1098,,,Male,36,6,0,2,1,0,,0
1099,,Taipei,Female,26,4,141581.71,2,0,,,0
1102,,Tainan,Male,29,9,0,,1,0,50679.48,0
1104,,Taichung,Female,32,2,123403.85,2,1,0,80120.19,0
1105,589,Taipei,,28,7,,2,1,,,0
1107,678,,Female,,,0,2,,0,115068.99,0
1109,,,Male,38,7,110555.37,2,1,0,46522.68,0
1110,595,,,31,4,0,2,,0,189995.86,0
1111,,,Female,,0,185891.54,1,1,1,,1
1112,,Taichung,Male,59,1,,1,1,1,30722.52,1
1113,690,,Female,42,3,92578.14,2,0,0,,0
1114,,Taichung,Female,21,8,132312.06,,,0,106663.46,1
1115,608,Taipei,,62,8,144976.5,1,,0,175836.03,1
1116,479,Tainan,,,,,1,,,85646.41,0
1118,,Taipei,Female,47,1,115414.19,3,0,0,,1
1119,617,,Male,61,,91070.43,1,,,101839.77,0
1121,848,,Male,31,,90018.45,2,1,,,0
1122,809,,Female,24,,,2,1,,193518.76,0
1123,698,Taichung,Male,56,1,112414.81,2,0,0,93982.02,1
1124,779,,Male,33,1,158456.76,,,1,,1
1126,612,Taichung,Female,58,1,149641.53,1,,1,115161.28,0
1127,663,,,33,,122528.18,,1,,196260.3,0
1128,,Taichung,Female,45,3,143734.01,2,,1,96404.38,0
1129,,Taipei,Female,32,2,155663.31,,1,,,0
1130,669,,,35,7,0,1,1,1,49108.23,1
1131,571,Taichung,Female,,1,101736.66,1,0,1,,0
1132,500,Tainan,,37,,125822.21,1,,0,111698,0
1134,559,Taipei,Male,34,,,2,1,,,0
1135,769,Taipei,Female,,,0,1,,1,57876.05,0
1137,,Taipei,Male,22,5,0,,,,,0
1138,583,Taipei,Female,42,4,0,2,1,0,,0
1139,468,Taichung,Male,,9,,2,1,,172668.39,0
1140,727,Tainan,Female,57,1,109679.72,,0,1,,0
1141,,Taipei,Female,37,5,96652.86,1,,0,,1
1142,617,Taipei,Male,40,5,190008.32,2,1,1,107047.92,0
1143,,Tainan,,41,9,0,2,1,0,152153.74,0
1144,630,Taipei,,43,9,0,2,,1,34338.04,0
1146,546,Taipei,Male,28,8,0,1,,0,159254.29,0
1147,614,,,30,3,131344.52,2,1,,,0
1148,,,,,5,101713.84,3,1,0,,0
1149,,,,34,,0,,1,,,0
1150,,Taipei,Male,,,,2,0,0,110527.71,0
1152,,Tainan,,29,4,129938.07,1,0,1,,0
1153,652,Taichung,Male,45,2,151421.44,,0,,115333.43,0
1154,,Taichung,,45,7,,1,0,,143619.52,1
1155,538,,Male,39,,122773.5,2,1,1,58467.08,0
1156,729,,Male,34,3,,1,1,,12128.69,0
1157,615,Taipei,Male,49,,0,2,,,49872.33,0
1158,700,Tainan,Male,54,,,,0,1,139735.54,0
1159,434,Taichung,,58,,125801.03,2,1,0,60891.8,1
1160,,Tainan,Male,37,,0,,1,0,100862.54,0
1162,,Taipei,Male,,6,104817.41,,1,0,,1
1165,,Taipei,Female,,0,164850.54,1,,1,62722.44,0
1168,548,,Female,35,10,0,1,1,1,31299.71,0
1169,607,,Female,27,,0,2,1,0,63495.86,0
1170,,Taipei,,38,8,102133.38,1,,1,,0
1171,699,,Male,26,6,79932.41,1,0,,150242.44,0
1172,693,,Male,40,0,120711.73,,0,0,27345.18,1
1173,,,,,,122717.53,2,,1,87000.39,0
1175,705,Tainan,,40,5,203715.15,1,1,0,,1
1176,719,,,39,5,,2,1,0,145759.7,0
1178,626,Taipei,Male,,1,,2,1,0,66232.23,0
1179,552,Taipei,Male,49,,0,1,1,1,190296.76,1
1180,,Taichung,,31,,93460.47,,0,0,172782.69,0
1181,621,Taipei,Male,,6,,,1,1,99128.13,0
1183,,,Female,,5,168069.73,,1,1,,1
1184,652,,,36,1,,2,1,,151314.98,0
1185,584,Taichung,,47,7,130538.77,,1,0,,0
1186,,Taipei,,,3,132623.6,1,,1,,0
1187,670,Taipei,,,3,,2,,1,174627.06,0
1188,765,Taipei,,,9,126547.8,,1,1,79579.94,1
1189,528,Taipei,Male,30,2,128262.72,2,,0,50771.16,0
1192,639,,,27,3,150795.81,,,,85208.93,0
1193,785,,Female,,,,2,1,0,170214.82,1
1194,363,Tainan,,,6,,3,,0,,1
1195,764,Taipei,Female,24,7,0,2,,0,186105.99,0
1197,,Taichung,Male,28,4,65643.3,1,1,0,28760.99,0
1198,590,Tainan,Female,,6,,2,1,0,171021.44,0
1199,584,Taipei,Male,38,9,104584.16,1,,0,,0
1200,645,Taipei,Male,41,7,0,,0,1,28667.56,0
1202,399,Taichung,Male,,2,127655.22,1,1,0,139994.68,1
1204,463,Taipei,Male,35,2,101257.16,1,1,,,0
1205,630,Taipei,Female,,7,0,2,1,1,34453.17,0
1206,,Taipei,,76,,121313.88,1,,1,64872.33,0
1207,584,Tainan,Male,32,5,0,2,1,,10956.82,0
1208,752,,Male,30,4,81523.38,1,1,1,36885.85,0
1209,697,Taipei,Female,,6,,1,1,1,168053.4,0
1211,,,Male,51,7,0,3,,0,38409.79,1
1212,,Taipei,Female,32,5,0,,,1,,0
1213,,Tainan,,42,6,,,,0,,1
1215,579,Tainan,Male,33,,0,1,1,0,,1
1216,745,,Female,54,8,0,1,,0,173912.29,1
1217,572,Taipei,Male,,5,0,1,,1,41139.05,0
1218,505,,,,,,,,,,0
1219,706,Taipei,,23,5,0,1,0,0,,1
1220,693,Taichung,Male,,5,124601.58,,1,1,46998.13,1
1221,725,,Female,33,7,115182.84,2,1,1,177279.41,0
1222,791,,Male,37,2,163789.49,,,,,0
1223,,Taipei,Male,46,1,65733.41,1,,0,,0
1224,699,Tainan,,47,1,,2,0,1,30117.44,0
1225,,Tainan,Female,47,8,128486.11,,,0,179227.12,0
1226,707,Tainan,Female,53,6,109663.47,1,1,,52110.45,0
1227,531,Taichung,,42,,88324.31,2,,0,75248.75,0
1228,557,,Female,28,7,,2,,,184317.74,0
1229,,,Female,38,3,0,2,1,,158553.1,0
1231,,Taichung,Male,36,2,109949.05,2,0,1,71682.54,0
1232,772,,Male,,4,78653.05,1,,0,,0
1233,587,,Male,46,9,,1,,,139431,1
1234,667,Taichung,,39,4,,,1,0,118358.54,0
1235,,Taipei,Female,66,7,,1,1,,130827.88,0
1236,523,Taichung,Male,,6,116227.27,1,1,,119404.63,0
1240,569,Taipei,Male,,,0,2,,0,73977.23,0
1241,579,,,,9,129829.59,1,,1,60906.12,0
1242,519,Taipei,,21,1,146329.57,2,1,1,194867.27,0
1243,,Taichung,Male,,4,114027.7,,1,1,,0
1244,693,Taichung,Male,25,6,146580.69,1,,,14633.35,0
1245,587,Taichung,Female,,0,132122.42,2,,0,31730.32,0
1246,626,Taipei,Female,,,,,1,0,20063.63,1
1248,512,,,24,6,0,2,1,0,,0
1249,689,,Female,28,3,0,2,1,1,,0
1250,803,Taipei,Female,26,4,0,2,1,,,0
1251,548,,,32,,175214.71,,1,,155165.61,0
1252,588,,Female,,10,125534.51,,1,,121504.18,1
1253,,Taipei,,68,4,97705.99,1,,1,61569.07,0
1254,,Taichung,,55,,126817.65,,1,0,123269.71,0
1255,628,,Female,46,,,4,1,0,31272.14,1
1257,733,Taipei,Male,42,9,120094.93,1,1,0,184056.45,0
1258,628,,,,3,0,,,,48924.73,0
1259,633,Taipei,Female,33,3,0,2,1,0,191111.02,0
1260,559,Taichung,Female,36,1,104356.94,2,0,1,,0
