score,age,using_time,balance,usage,card,Active,salary,num_null,score_isna,gender_isna,age_isna,using_time_isna,balance_isna,usage_isna,card_isna,Active_isna,salary_isna,area_Taichung,area_Tainan,area_Taipei,gender_Female,gender_Male
662.0,37.0,5.0,0.2774022604831444,2.0,1.0,0.0,0.7587629879739198,3,0,0,1,1,1,0,0,0,0,0,1,0,0,1
653.0,39.0,5.0,0.6487133572436592,1.0,1.0,0.0,0.5046497780507833,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0
703.0,37.0,8.0,0.44499093813909485,2.0,1.0,1.0,-0.5340247587725518,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
659.0,67.0,6.0,0.6601338623046394,1.0,1.0,1.0,-1.1395597082767024,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1
653.0,37.0,10.0,0.7744888563668703,1.0,1.0,0.0,0.6691138606536993,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0
653.0,24.0,5.0,0.3911798407241777,1.0,1.0,1.0,1.2025440921222925,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0
739.0,54.0,5.0,0.8293659051672917,1.0,1.0,0.0,0.0032995001041632253,4,0,0,0,1,0,1,1,0,1,1,0,0,0,1
771.0,36.0,5.0,0.2774022604831444,1.0,0.0,0.0,-0.00011301729914768495,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0
653.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-0.03911074782711387,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0
653.0,79.0,0.0,-1.5460191025156582,2.0,0.0,1.0,1.4813265189023561,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
544.0,37.0,2.0,0.2774022604831444,1.0,1.0,1.0,-0.879593018753364,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
696.0,37.0,8.0,-1.5460191025156582,1.0,0.0,0.0,1.600912536733516,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
653.0,41.0,0.0,0.2774022604831444,1.0,0.0,1.0,0.0032995001041632253,6,1,1,0,0,1,1,0,0,1,0,0,0,0,0
727.0,34.0,5.0,-1.5460191025156582,2.0,1.0,1.0,2.0573138661398374,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
653.0,37.0,5.0,-0.84578186437667,2.0,0.0,0.0,1.18880096804638,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0
653.0,30.0,5.0,0.8589432846038489,1.0,1.0,1.0,-1.0274340769748982,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0
653.0,38.0,3.0,-0.514434267770805,1.0,1.0,1.0,0.8382006891134349,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0
732.0,42.0,9.0,0.2774022604831444,1.0,1.0,1.0,-0.717962205136818,4,0,1,0,0,1,1,0,1,0,1,0,0,0,0
726.0,48.0,6.0,0.33120884832054504,1.0,1.0,0.0,0.0032995001041632253,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0
653.0,26.0,0.0,0.5331595671582454,1.0,0.0,1.0,0.25122188197798684,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0
738.0,37.0,9.0,-0.06124446313158585,1.0,1.0,1.0,0.0032995001041632253,4,0,1,1,0,0,0,0,1,1,0,1,0,0,0
653.0,36.0,7.0,-1.5460191025156582,2.0,1.0,0.0,-1.7885007133679929,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1
549.0,39.0,7.0,-1.5460191025156582,1.0,0.0,0.0,-0.3862107633701381,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
791.0,35.0,7.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,4,0,0,0,0,1,0,1,0,1,0,0,0,1,0
650.0,37.0,9.0,-1.5460191025156582,2.0,0.0,1.0,1.9108067967254057,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
733.0,34.0,5.0,0.3393217661721072,3.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,0,0,1,1,1,0,0,0,1
653.0,34.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,6,1,1,0,1,1,0,1,0,1,1,0,0,0,0
707.0,30.0,5.0,-1.5460191025156582,1.0,1.0,0.0,-1.3875325727169616,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0
706.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.23082255345165686,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
777.0,53.0,5.0,0.2774022604831444,1.0,1.0,1.0,1.8773592340479612,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0
646.0,35.0,6.0,0.032837725204431324,1.0,1.0,1.0,1.3415720392095165,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
714.0,46.0,1.0,-1.5460191025156582,1.0,1.0,1.0,1.0899315382518537,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1
782.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-1.3710804604471016,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1
775.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,0,0,0,1,1,0,0,0,0,1
479.0,35.0,4.0,1.0604964090238294,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1
807.0,42.0,5.0,0.2774022604831444,1.0,1.0,1.0,-1.5389521683283336,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1
799.0,22.0,8.0,1.7269191438512175,2.0,0.0,1.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
653.0,29.0,5.0,0.4063889545963546,1.0,1.0,1.0,1.2785812459515689,3,1,0,0,0,0,0,1,1,0,0,1,0,0,1
475.0,37.0,8.0,0.6904171785216193,1.0,1.0,1.0,0.020918956668003256,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0
744.0,37.0,5.0,1.578702671711588,1.0,1.0,1.0,1.7046041445442266,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0
588.0,34.0,10.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
653.0,41.0,5.0,0.23002482699201698,2.0,1.0,0.0,1.9800707514554514,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
653.0,27.0,5.0,-1.5460191025156582,2.0,1.0,0.0,-1.0101911058601287,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1
681.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.2639778376826012,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1
653.0,37.0,2.0,1.007591736689763,1.0,1.0,0.0,-0.5444839138359746,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
653.0,31.0,4.0,0.2774022604831444,1.0,1.0,1.0,0.14208960664642578,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0
511.0,37.0,5.0,1.2558811829972503,1.0,1.0,1.0,1.3070944240012454,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1
627.0,37.0,5.0,-1.5460191025156582,2.0,1.0,1.0,0.08173806277930828,3,0,0,1,1,0,0,1,0,0,0,0,1,0,1
694.0,37.0,5.0,-1.5460191025156582,2.0,1.0,0.0,1.2735939847387503,3,0,0,1,1,0,0,1,0,0,0,0,1,1,0
616.0,36.0,5.0,0.9401055333545913,1.0,0.0,1.0,-1.7559310269077069,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0
687.0,35.0,8.0,-1.5460191025156582,2.0,1.0,0.0,-1.8626998854279337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
712.0,33.0,6.0,-1.5460191025156582,2.0,1.0,1.0,1.8917897537295307,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
553.0,33.0,4.0,0.2774022604831444,1.0,0.0,0.0,-0.1118104315322552,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
653.0,31.0,1.0,0.6949908296188442,1.0,1.0,1.0,0.0032995001041632253,5,1,1,0,0,0,0,1,1,1,0,0,1,0,0
731.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,1.4618820915399118,4,0,0,1,1,0,1,0,1,0,0,0,1,0,1
653.0,35.0,7.0,1.401126783048707,1.0,1.0,1.0,-1.4153256716025044,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1
614.0,50.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1
438.0,31.0,8.0,-0.0729150618456783,1.0,1.0,0.0,-1.1423509258056694,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
653.0,37.0,5.0,-1.5460191025156582,2.0,0.0,1.0,1.491627876912754,5,1,1,1,1,0,0,0,1,0,0,0,1,0,0
744.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,1,0,1,0,1,0,1,0,0,1
559.0,49.0,2.0,1.2174082861109246,1.0,1.0,0.0,0.43153561686203706,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
706.0,42.0,9.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0
429.0,24.0,4.0,0.25295941084744833,1.0,1.0,0.0,-1.116667477758324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
525.0,57.0,2.0,1.1966557740763744,1.0,1.0,1.0,-0.7361723597718427,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
653.0,30.0,8.0,0.2774022604831444,1.0,1.0,1.0,-1.7389411972394784,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0
749.0,40.0,5.0,0.2774022604831444,1.0,1.0,0.0,1.7287729074229592,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1
734.0,30.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.16297710679458063,3,0,0,0,1,1,0,0,1,0,0,0,1,0,1
716.0,35.0,5.0,1.1677858346127457,1.0,1.0,0.0,0.7144840523823821,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
653.0,35.0,5.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0
653.0,46.0,9.0,0.24731341979657095,1.0,1.0,0.0,0.1863094203869622,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
671.0,35.0,1.0,1.1756751525791058,1.0,1.0,1.0,1.6487685524861695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664.0,37.0,7.0,0.6381973982728988,2.0,1.0,1.0,-0.09714050998923648,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0
656.0,50.0,7.0,-1.5460191025156582,2.0,1.0,1.0,-0.575979622728246,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1
653.0,37.0,1.0,1.2067410683942925,1.0,1.0,0.0,-1.6789050393028788,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0
663.0,37.0,2.0,0.6529373281842784,2.0,1.0,1.0,0.934057818964334,4,0,1,1,0,0,0,1,1,0,1,0,0,0,0
653.0,30.0,8.0,0.5587098938724115,1.0,1.0,0.0,1.6229491658166275,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
626.0,37.0,6.0,0.4883522170534965,1.0,1.0,0.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
485.0,37.0,7.0,0.2774022604831444,1.0,1.0,1.0,0.3542541978798191,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1
659.0,37.0,3.0,1.289823833469949,2.0,1.0,1.0,1.5580083923532926,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0
649.0,33.0,2.0,-1.5460191025156582,2.0,1.0,0.0,-2.0359658376864482,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
805.0,37.0,5.0,1.5594287374053177,1.0,1.0,1.0,-1.7840969681705157,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0
653.0,37.0,10.0,0.2774022604831444,1.0,1.0,0.0,-1.1716955569289358,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0
659.0,31.0,4.0,0.2774022604831444,1.0,0.0,0.0,0.0032995001041632253,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1
543.0,37.0,8.0,-1.5460191025156582,1.0,0.0,1.0,0.5782242153401074,4,0,1,1,0,0,1,0,1,0,0,0,1,0,0
653.0,25.0,7.0,0.2774022604831444,2.0,1.0,0.0,-1.4453897573633092,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0
840.0,37.0,7.0,0.2774022604831444,2.0,1.0,0.0,-0.1853276205503631,4,0,1,1,0,1,0,1,0,0,0,0,1,0,0
653.0,34.0,9.0,0.4633180490659266,1.0,1.0,0.0,0.8007178519296143,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0
643.0,59.0,3.0,0.2774022604831444,1.0,1.0,1.0,-1.4080915718761016,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1
654.0,32.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,0,1,1,0,1,1,1,0,0,1,0
653.0,39.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.6262234558585672,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
659.0,37.0,3.0,0.4756641449122043,2.0,1.0,1.0,0.054238491393454984,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1
762.0,37.0,5.0,-0.01890460352471119,1.0,1.0,1.0,-1.688131795218667,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1
568.0,32.0,7.0,1.6369835120417833,1.0,1.0,1.0,-0.7884689677910837,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
653.0,25.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,6,1,0,0,1,1,0,0,1,1,0,0,0,0,1
613.0,45.0,1.0,1.9835142924491038,2.0,1.0,1.0,0.0032995001041632253,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
539.0,30.0,0.0,-1.5460191025156582,2.0,1.0,0.0,0.0032995001041632253,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0
850.0,37.0,5.0,0.2774022604831444,2.0,1.0,1.0,0.0032995001041632253,6,0,0,1,1,1,0,1,0,1,0,0,0,1,0
737.0,37.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,5,0,1,1,0,1,0,1,0,1,0,0,1,0,0
653.0,37.0,3.0,-1.5460191025156582,2.0,0.0,1.0,-1.3952215359801186,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
706.0,28.0,5.0,-1.5460191025156582,2.0,0.0,1.0,1.7014654820528605,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
653.0,45.0,2.0,1.2883054211402718,1.0,0.0,1.0,-2.0295336301081344,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
653.0,50.0,9.0,0.38061465219886037,1.0,1.0,1.0,1.8679959149833811,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0
640.0,68.0,9.0,0.2774022604831444,2.0,1.0,1.0,2.075134524355061,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
628.0,37.0,3.0,-1.5460191025156582,1.0,1.0,1.0,1.8398934672577392,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0
460.0,35.0,5.0,0.38451055137514134,2.0,1.0,1.0,1.8637576693336018,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0
636.0,37.0,2.0,-0.7924403267206763,1.0,0.0,1.0,-0.9638372847441862,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1
653.0,29.0,2.0,0.2774022604831444,1.0,1.0,0.0,-1.3699402830600078,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0
801.0,42.0,5.0,1.1211643190528515,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,1,0,0,0,1,1,0,1,0,0,1
640.0,75.0,1.0,0.4514965674040887,2.0,0.0,1.0,0.2834799296673254,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
802.0,31.0,1.0,0.8029769849340872,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,0,0,1,1,1,1,1,0,0,0,1
653.0,35.0,5.0,-0.44738511765662414,2.0,1.0,1.0,1.5123530001461871,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1
653.0,39.0,8.0,-1.5460191025156582,1.0,0.0,1.0,-1.640327823348937,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0
653.0,37.0,5.0,0.2774022604831444,3.0,1.0,1.0,0.0032995001041632253,5,1,0,1,1,1,0,0,0,1,1,0,0,0,1
572.0,35.0,5.0,1.3173796068855936,1.0,1.0,0.0,0.5893915835623568,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
653.0,37.0,5.0,-0.9069061812301923,1.0,1.0,1.0,-1.6704168901735446,4,1,0,1,1,0,0,0,1,0,0,1,0,1,0
483.0,50.0,9.0,0.2774022604831444,1.0,1.0,1.0,0.23334022833197687,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0
690.0,36.0,7.0,0.362718018025808,2.0,1.0,0.0,0.4988662454292312,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0
492.0,30.0,5.0,-0.09602326443550173,2.0,0.0,1.0,0.9761101090688618,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
653.0,28.0,8.0,0.7970017947244924,2.0,1.0,0.0,0.0032995001041632253,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0
560.0,37.0,5.0,0.2774022604831444,1.0,1.0,1.0,-1.7462373332743266,4,0,1,1,1,1,0,0,0,0,0,0,1,0,0
709.0,37.0,2.0,-1.5460191025156582,1.0,0.0,1.0,1.313821408132439,5,0,1,1,0,0,1,0,1,0,0,0,0,0,0
653.0,21.0,5.0,1.4890385540484699,2.0,1.0,0.0,-1.8850013137873614,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
712.0,37.0,5.0,1.2198376330989704,1.0,1.0,1.0,-0.30974476794556993,4,0,1,1,1,0,1,0,0,0,1,0,0,0,0
752.0,38.0,3.0,1.8944557734666632,1.0,1.0,1.0,-0.5881853705025905,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0
648.0,46.0,9.0,0.844226090479116,1.0,1.0,1.0,-0.4664270409981929,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0
556.0,38.0,8.0,-1.5460191025156582,2.0,0.0,1.0,-2.0691400658907764,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
594.0,37.0,0.0,0.2774022604831444,1.0,1.0,1.0,-0.5913485977066967,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0
645.0,37.0,2.0,1.0267905113707556,2.0,0.0,1.0,1.1155881316556102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557.0,37.0,5.0,-0.5219025039365457,1.0,1.0,1.0,0.0032995001041632253,5,0,0,1,1,0,1,1,0,1,0,0,1,0,1
653.0,37.0,8.0,1.3800738204121084,1.0,1.0,0.0,-0.6666077995740286,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0
701.0,37.0,9.0,0.2774022604831444,1.0,0.0,1.0,0.9593453171503956,4,0,0,1,0,1,1,0,0,0,0,0,0,1,0
605.0,52.0,1.0,0.2774022604831444,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,0,1,0,1,1,1,0,0,1,0,1
751.0,52.0,8.0,0.2774022604831444,2.0,0.0,1.0,1.654588099474705,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
653.0,37.0,8.0,0.2774022604831444,2.0,1.0,1.0,0.2587124539594381,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0
718.0,36.0,9.0,-1.5460191025156582,1.0,1.0,0.0,0.0032995001041632253,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1
538.0,49.0,9.0,1.1115132594699766,1.0,1.0,0.0,1.5398292558724902,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
653.0,37.0,4.0,-1.5460191025156582,1.0,1.0,0.0,0.5388590549986995,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
668.0,37.0,10.0,1.328052837372248,1.0,1.0,1.0,1.244352400503673,4,0,0,1,0,0,1,1,1,0,1,0,0,0,1
537.0,41.0,5.0,1.0527440694745378,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,0,0,1,1,1,1,0,0,1,0
745.0,31.0,5.0,0.7901081538940015,1.0,1.0,1.0,0.0032995001041632253,4,0,0,0,1,0,1,1,0,1,0,1,0,1,0
693.0,41.0,9.0,1.8636251072785968,1.0,1.0,1.0,1.83440138038056,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
795.0,35.0,8.0,-1.5460191025156582,2.0,1.0,1.0,1.4019360736085356,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
626.0,26.0,5.0,0.2774022604831444,2.0,0.0,0.0,1.9070812874101906,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0
487.0,61.0,5.0,0.5277858418499372,1.0,0.0,0.0,0.0032995001041632253,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0
556.0,39.0,9.0,0.2774022604831444,1.0,1.0,1.0,-0.10228327832423093,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
643.0,46.0,5.0,-1.5460191025156582,2.0,0.0,1.0,0.14510190659005315,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0
605.0,28.0,6.0,-1.5460191025156582,2.0,0.0,0.0,1.2427475753298358,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
653.0,38.0,2.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0
535.0,40.0,7.0,0.2774022604831444,1.0,1.0,1.0,-1.9086177869805065,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1
596.0,37.0,9.0,-1.5460191025156582,1.0,1.0,0.0,-1.058527382564403,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
648.0,37.0,9.0,0.2774022604831444,1.0,1.0,0.0,0.0032995001041632253,5,0,1,1,0,1,1,0,0,1,0,0,1,0,0
653.0,45.0,0.0,-0.027915303100218038,1.0,1.0,1.0,-1.5058712027622045,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
653.0,57.0,3.0,0.2774022604831444,1.0,1.0,1.0,-0.5692232858470829,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
653.0,41.0,2.0,0.2774022604831444,2.0,1.0,1.0,2.078300249665548,4,1,0,0,0,1,0,1,1,0,1,0,0,0,1
548.0,33.0,0.0,0.35334655224896716,1.0,1.0,1.0,0.0032995001041632253,4,0,1,0,0,0,0,1,1,1,1,0,0,0,0
683.0,33.0,8.0,-1.5460191025156582,1.0,0.0,1.0,-0.5463978796743789,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
653.0,51.0,3.0,0.31957395042845954,1.0,0.0,1.0,-0.2962918405608403,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0
653.0,30.0,4.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0
800.0,38.0,2.0,0.2774022604831444,2.0,1.0,0.0,0.0032995001041632253,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0
464.0,37.0,3.0,0.06388597850767742,1.0,1.0,1.0,1.3384296295585796,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0
790.0,37.0,5.0,0.2774022604831444,2.0,1.0,1.0,-0.32651642965658173,4,0,0,1,1,1,0,0,1,0,0,0,1,1,0
534.0,34.0,7.0,0.7379236986691615,1.0,1.0,1.0,0.0032995001041632253,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0
745.0,46.0,2.0,0.7504868179334293,1.0,1.0,1.0,0.3791434562737481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
553.0,47.0,3.0,0.6435339195666943,1.0,0.0,0.0,0.0032995001041632253,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1
748.0,37.0,5.0,-0.0845347399136451,1.0,0.0,1.0,0.0032995001041632253,6,0,0,1,1,0,1,0,1,1,0,0,0,1,0
722.0,37.0,2.0,-1.5460191025156582,1.0,0.0,0.0,0.0032995001041632253,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
501.0,37.0,4.0,0.2774022604831444,1.0,1.0,1.0,0.012957075282794436,5,0,0,1,0,1,1,1,0,0,0,0,0,0,1
675.0,37.0,5.0,0.2774022604831444,1.0,0.0,0.0,0.8111680554451741,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0
494.0,38.0,7.0,1.7410427648353182,1.0,1.0,0.0,-1.243372057895796,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0
850.0,40.0,5.0,-1.5460191025156582,1.0,1.0,1.0,0.4042958485397394,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1
592.0,37.0,5.0,0.522206554966494,1.0,0.0,0.0,-1.1634942736822775,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1
590.0,44.0,3.0,0.2774022604831444,1.0,1.0,0.0,-0.7825028652282352,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
653.0,39.0,6.0,0.8470212769432017,1.0,0.0,1.0,-0.9000348150881597,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0
653.0,36.0,5.0,-1.5460191025156582,2.0,1.0,1.0,1.3415233261351,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1
733.0,33.0,3.0,-1.5460191025156582,1.0,1.0,1.0,0.0032995001041632253,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1
653.0,38.0,3.0,-1.5460191025156582,1.0,1.0,0.0,-0.6520871398872355,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1
514.0,43.0,5.0,0.24947501061956384,1.0,0.0,1.0,0.0032995001041632253,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0
637.0,37.0,5.0,-1.5460191025156582,1.0,1.0,1.0,1.7955335513843718,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1
468.0,29.0,1.0,0.2774022604831444,2.0,1.0,1.0,1.9963979584062947,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1
653.0,39.0,3.0,-1.5460191025156582,2.0,1.0,1.0,-1.3139883208797334,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1
509.0,25.0,3.0,0.4971710716854816,1.0,1.0,0.0,0.1479951301295512,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0
662.0,32.0,4.0,0.970895801244071,1.0,1.0,1.0,-1.06348008663896,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
653.0,26.0,5.0,-1.5460191025156582,1.0,1.0,1.0,1.3994708589622031,6,1,1,0,1,0,1,0,1,0,0,0,0,0,0
608.0,33.0,9.0,0.1444841542707092,1.0,1.0,1.0,0.0032995001041632253,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
653.0,32.0,5.0,-1.5460191025156582,2.0,1.0,1.0,-1.683858992430626,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0
816.0,37.0,5.0,0.2774022604831444,3.0,1.0,1.0,-0.5809273305900422,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0
536.0,37.0,8.0,-1.5460191025156582,2.0,1.0,0.0,-0.7281592672058367,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
653.0,35.0,3.0,-1.5460191025156582,2.0,1.0,1.0,0.0032995001041632253,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
631.0,37.0,5.0,0.9750154882046171,1.0,1.0,1.0,1.601257067238471,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1
703.0,37.0,5.0,1.2679963508948613,1.0,1.0,1.0,-1.6483758894042677,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0
